,H_goal_diff,A_goal_diff,H_win,A_win,H_win_against,A_win_against
2120,28.0,19.0,14.0,12.0,2.0,0.0
2121,-5.0,7.0,5.0,9.0,2.0,0.0
2122,-15.0,-15.0,3.0,5.0,1.0,1.0
2123,7.0,7.0,11.0,9.0,2.0,1.0
2124,15.0,-14.0,8.0,3.0,0.0,1.0
2125,2.0,-14.0,9.0,5.0,2.0,0.0
2126,-18.0,-13.0,2.0,3.0,1.0,1.0
2127,-11.0,9.0,3.0,11.0,1.0,0.0
2128,5.0,-16.0,8.0,3.0,2.0,1.0
2129,19.0,4.0,11.0,9.0,3.0,0.0
2130,-18.0,12.0,3.0,11.0,1.0,2.0
2131,4.0,3.0,9.0,10.0,0.0,1.0
2132,4.0,0.0,8.0,9.0,0.0,1.0
2133,23.0,-14.0,13.0,5.0,3.0,0.0
2134,-11.0,11.0,5.0,9.0,1.0,2.0
2135,-8.0,-14.0,9.0,4.0,2.0,0.0
2136,14.0,31.0,12.0,15.0,1.0,1.0
2137,-9.0,-14.0,4.0,5.0,0.0,1.0
2138,-18.0,13.0,6.0,12.0,1.0,2.0
2139,-10.0,8.0,4.0,9.0,0.0,2.0
2140,19.0,10.0,12.0,11.0,1.0,0.0
2141,-10.0,-12.0,5.0,3.0,0.0,2.0
2142,-9.0,8.0,7.0,9.0,3.0,0.0
2143,-18.0,-15.0,2.0,3.0,0.0,2.0
2144,2.0,-1.0,9.0,6.0,2.0,1.0
2145,3.0,-7.0,11.0,4.0,0.0,2.0
2146,5.0,-9.0,8.0,4.0,1.0,1.0
2147,5.0,0.0,7.0,6.0,1.0,1.0
2148,8.0,23.0,8.0,12.0,2.0,1.0
2149,-7.0,-9.0,7.0,5.0,2.0,1.0
2150,-23.0,1.0,3.0,9.0,1.0,2.0
2151,27.0,-16.0,13.0,3.0,3.0,0.0
2152,-5.0,18.0,5.0,10.0,0.0,3.0
2153,-17.0,-13.0,3.0,5.0,1.0,0.0
2154,19.0,-15.0,12.0,6.0,3.0,0.0
2155,-14.0,-10.0,4.0,4.0,1.0,1.0
2156,-3.0,17.0,8.0,9.0,1.0,2.0
2157,8.0,-11.0,10.0,4.0,0.0,0.0
2158,20.0,11.0,12.0,12.0,1.0,2.0
2159,16.0,7.0,12.0,10.0,1.0,2.0
2160,-14.0,-5.0,3.0,8.0,0.0,1.0
2161,16.0,-14.0,9.0,4.0,1.0,1.0
2162,-22.0,-25.0,5.0,2.0,2.0,0.0
2163,1.0,-17.0,9.0,3.0,1.0,0.0
2164,-8.0,14.0,4.0,11.0,0.0,2.0
2165,5.0,-5.0,9.0,5.0,1.0,2.0
2166,11.0,2.0,9.0,8.0,0.0,1.0
2167,7.0,26.0,10.0,13.0,1.0,2.0
2168,-27.0,-5.0,1.0,5.0,1.0,1.0
2169,-18.0,-16.0,3.0,4.0,3.0,0.0
2170,12.0,-1.0,10.0,6.0,3.0,0.0
2171,13.0,-14.0,13.0,3.0,3.0,0.0
2172,29.0,-6.0,14.0,5.0,1.0,0.0
2173,-26.0,20.0,5.0,11.0,1.0,2.0
2174,-18.0,24.0,4.0,13.0,0.0,3.0
2175,0.0,11.0,9.0,11.0,1.0,1.0
2176,15.0,-2.0,13.0,9.0,3.0,0.0
2177,2.0,18.0,9.0,11.0,0.0,2.0
2178,-11.0,14.0,5.0,12.0,0.0,2.0
2179,19.0,5.0,11.0,9.0,3.0,0.0
2180,-16.0,27.0,2.0,13.0,0.0,1.0
2181,-2.0,-16.0,6.0,4.0,0.0,0.0
2182,-7.0,-17.0,5.0,3.0,1.0,0.0
2183,-16.0,-21.0,4.0,2.0,0.0,1.0
2184,-13.0,4.0,3.0,11.0,0.0,2.0
2185,19.0,6.0,11.0,10.0,1.0,1.0
2186,6.0,-22.0,9.0,6.0,2.0,1.0
2187,18.0,16.0,10.0,12.0,0.0,1.0
2188,-5.0,10.0,8.0,12.0,0.0,2.0
2189,-14.0,-4.0,3.0,8.0,0.0,2.0
2190,26.0,-12.0,13.0,4.0,3.0,0.0
2191,-24.0,22.0,6.0,12.0,0.0,3.0
2192,5.0,-13.0,9.0,3.0,0.0,1.0
2193,2.0,-2.0,10.0,6.0,1.0,1.0
2194,14.0,-7.0,12.0,5.0,1.0,0.0
2195,0.0,-12.0,8.0,4.0,1.0,0.0
2196,-17.0,17.0,3.0,10.0,0.0,3.0
2197,12.0,17.0,13.0,10.0,1.0,2.0
2198,-18.0,10.0,4.0,10.0,0.0,2.0
2199,25.0,15.0,14.0,14.0,1.0,1.0
2200,16.0,3.0,11.0,10.0,3.0,0.0
2201,6.0,6.0,10.0,9.0,1.0,2.0
2202,-8.0,-1.0,5.0,8.0,0.0,1.0
2203,20.0,-13.0,11.0,3.0,2.0,0.0
2204,-3.0,-18.0,9.0,3.0,1.0,1.0
2205,-15.0,-15.0,4.0,4.0,2.0,1.0
2206,-18.0,17.0,3.0,13.0,1.0,2.0
2207,-14.0,-32.0,3.0,3.0,3.0,0.0
2208,-1.0,26.0,8.0,14.0,0.0,3.0
2209,-18.0,-14.0,3.0,4.0,1.0,1.0
2210,-10.0,21.0,4.0,12.0,0.0,2.0
2211,5.0,-7.0,7.0,6.0,3.0,0.0
2212,-13.0,2.0,3.0,10.0,1.0,1.0
2213,-10.0,0.0,5.0,6.0,0.0,1.0
2214,8.0,-19.0,8.0,2.0,3.0,0.0
2215,-2.0,11.0,8.0,11.0,1.0,1.0
2216,1.0,3.0,6.0,7.0,0.0,2.0
2217,10.0,20.0,9.0,11.0,0.0,2.0
2218,-18.0,2.0,3.0,9.0,1.0,1.0
2219,11.0,-28.0,13.0,4.0,1.0,1.0
2220,16.0,19.0,11.0,12.0,1.0,0.0
2221,0.0,-17.0,7.0,4.0,2.0,0.0
2222,3.0,-16.0,9.0,3.0,2.0,1.0
2223,-8.0,-2.0,5.0,9.0,0.0,1.0
2224,1.0,4.0,9.0,8.0,0.0,1.0
2225,29.0,-3.0,14.0,7.0,2.0,1.0
2226,-29.0,20.0,4.0,14.0,2.0,1.0
2227,-17.0,-8.0,3.0,5.0,0.0,0.0
2228,-2.0,-20.0,7.0,3.0,2.0,1.0
2229,28.0,-15.0,14.0,3.0,2.0,1.0
2230,-32.0,-2.0,3.0,9.0,0.0,2.0
2231,-13.0,-7.0,4.0,6.0,0.0,2.0
2232,3.0,20.0,8.0,14.0,0.0,3.0
2233,3.0,-11.0,10.0,4.0,1.0,2.0
2234,-15.0,12.0,5.0,13.0,1.0,1.0
2235,30.0,17.0,16.0,12.0,0.0,2.0
2236,2.0,16.0,9.0,11.0,1.0,2.0
2237,-18.0,14.0,4.0,13.0,1.0,1.0
2238,-5.0,15.0,6.0,11.0,0.0,1.0
2239,-21.0,9.0,3.0,10.0,0.0,3.0
2240,-14.0,-12.0,3.0,6.0,0.0,1.0
2241,8.0,-14.0,11.0,5.0,3.0,0.0
2242,18.0,-14.0,9.0,3.0,1.0,1.0
2243,-16.0,23.0,3.0,13.0,0.0,1.0
2244,-4.0,4.0,8.0,10.0,0.0,1.0
2245,5.0,-15.0,9.0,3.0,2.0,1.0
2246,25.0,-2.0,12.0,6.0,2.0,1.0
2247,17.0,22.0,12.0,12.0,0.0,3.0
2248,-18.0,25.0,3.0,14.0,0.0,2.0
2249,-11.0,-8.0,4.0,4.0,1.0,1.0
2250,8.0,5.0,12.0,9.0,0.0,3.0
2251,8.0,-12.0,8.0,3.0,2.0,0.0
2252,-13.0,-10.0,5.0,3.0,0.0,3.0
2253,11.0,7.0,10.0,9.0,0.0,1.0
2254,-19.0,-9.0,5.0,6.0,2.0,1.0
2255,11.0,6.0,10.0,8.0,1.0,1.0
2256,3.0,-9.0,10.0,7.0,3.0,0.0
2257,22.0,-11.0,12.0,4.0,1.0,0.0
2258,20.0,-12.0,12.0,4.0,1.0,1.0
2259,-14.0,8.0,3.0,11.0,1.0,1.0
2260,12.0,-2.0,12.0,7.0,1.0,1.0
2261,-9.0,-31.0,4.0,3.0,0.0,3.0
2262,6.0,-13.0,8.0,3.0,0.0,0.0
2263,-13.0,-1.0,4.0,7.0,0.0,0.0
2264,15.0,-15.0,11.0,5.0,2.0,0.0
2265,-7.0,4.0,5.0,9.0,0.0,3.0
2266,12.0,28.0,10.0,15.0,1.0,1.0
2267,-5.0,26.0,9.0,14.0,0.0,2.0
2268,-12.0,15.0,5.0,11.0,0.0,1.0
2269,29.0,-13.0,15.0,4.0,3.0,0.0
2270,28.0,-8.0,14.0,6.0,2.0,0.0
2271,-18.0,-12.0,3.0,3.0,1.0,0.0
2272,10.0,-12.0,10.0,4.0,1.0,1.0
2273,0.0,-7.0,8.0,9.0,0.0,1.0
2274,6.0,13.0,10.0,11.0,0.0,2.0
2275,-16.0,9.0,5.0,9.0,0.0,3.0
2276,-1.0,-8.0,7.0,5.0,0.0,1.0
2277,27.0,12.0,14.0,9.0,2.0,1.0
2278,-28.0,-7.0,3.0,5.0,1.0,1.0
2279,8.0,8.0,11.0,11.0,0.0,3.0
2280,-2.0,-18.0,1.0,3.0,0.0,0.0
2281,8.0,-9.0,10.0,8.0,3.0,0.0
2282,6.0,1.0,8.0,1.0,0.0,0.0
2283,7.0,-14.0,9.0,3.0,0.0,0.0
2284,8.0,14.0,9.0,12.0,1.0,1.0
2285,-19.0,0.0,4.0,9.0,1.0,0.0
2286,29.0,-12.0,14.0,3.0,3.0,0.0
2287,-22.0,3.0,4.0,8.0,0.0,3.0
2288,13.0,-5.0,10.0,8.0,1.0,2.0
2289,-6.0,23.0,7.0,12.0,0.0,3.0
2290,-16.0,7.0,4.0,9.0,0.0,2.0
2291,8.0,7.0,9.0,8.0,2.0,1.0
2292,-16.0,-22.0,3.0,3.0,0.0,1.0
2293,-10.0,-16.0,7.0,6.0,2.0,0.0
2294,12.0,15.0,11.0,12.0,2.0,1.0
2295,1.0,-13.0,1.0,5.0,0.0,0.0
2296,-12.0,10.0,3.0,10.0,1.0,1.0
2297,8.0,27.0,11.0,14.0,0.0,3.0
2298,19.0,6.0,11.0,9.0,0.0,1.0
2299,1.0,-3.0,9.0,1.0,0.0,0.0
2300,7.0,-17.0,11.0,4.0,1.0,1.0
2301,10.0,10.0,10.0,10.0,0.0,2.0
2302,8.0,-19.0,10.0,5.0,3.0,0.0
2303,-20.0,14.0,4.0,11.0,1.0,1.0
2304,-17.0,-5.0,3.0,8.0,0.0,1.0
2305,-11.0,-4.0,3.0,1.0,0.0,0.0
2306,12.0,20.0,9.0,11.0,0.0,3.0
2307,1.0,5.0,1.0,9.0,0.0,0.0
2308,-11.0,3.0,5.0,9.0,1.0,1.0
2309,27.0,-1.0,14.0,9.0,1.0,1.0
2310,-13.0,-13.0,4.0,3.0,2.0,0.0
2311,-3.0,10.0,2.0,10.0,0.0,0.0
2312,6.0,8.0,10.0,12.0,2.0,1.0
2313,-1.0,-11.0,9.0,3.0,2.0,1.0
2314,22.0,1.0,12.0,1.0,0.0,0.0
2315,-19.0,26.0,5.0,13.0,0.0,3.0
2316,12.0,-10.0,10.0,5.0,2.0,1.0
2317,9.0,12.0,9.0,9.0,3.0,0.0
2318,3.0,-17.0,8.0,4.0,1.0,1.0
2319,-5.0,8.0,8.0,10.0,2.0,1.0
2320,13.0,2.0,10.0,7.0,1.0,2.0
2321,10.0,20.0,11.0,11.0,1.0,2.0
2322,2.0,1.0,5.0,9.0,0.0,3.0
2323,15.0,-3.0,10.0,8.0,2.0,1.0
2324,-19.0,-10.0,2.0,3.0,0.0,0.0
2325,0.0,-11.0,5.0,4.0,0.0,0.0
2326,-1.0,4.0,8.0,7.0,1.0,1.0
2327,15.0,-11.0,11.0,4.0,0.0,1.0
2328,-12.0,1.0,3.0,7.0,0.0,2.0
2329,-8.0,-19.0,4.0,4.0,1.0,2.0
2330,-10.0,-9.0,4.0,6.0,2.0,1.0
2331,-3.0,-14.0,2.0,2.0,0.0,0.0
2332,0.0,22.0,9.0,13.0,2.0,0.0
2333,23.0,-7.0,12.0,4.0,2.0,1.0
2334,-16.0,-1.0,4.0,1.0,0.0,0.0
2335,10.0,13.0,9.0,11.0,1.0,1.0
2336,-5.0,6.0,8.0,8.0,0.0,2.0
2337,-6.0,-21.0,8.0,3.0,3.0,0.0
2338,2.0,4.0,7.0,9.0,0.0,1.0
2339,2.0,8.0,8.0,12.0,2.0,0.0
2340,13.0,18.0,11.0,12.0,0.0,0.0
2341,-8.0,-10.0,7.0,4.0,1.0,1.0
2342,6.0,-16.0,10.0,2.0,1.0,1.0
2343,-18.0,2.0,3.0,10.0,2.0,1.0
2344,2.0,0.0,7.0,8.0,2.0,1.0
2345,12.0,-1.0,9.0,3.0,0.0,0.0
2346,4.0,23.0,9.0,12.0,0.0,3.0
2347,-6.0,-19.0,5.0,3.0,2.0,1.0
2348,0.0,8.0,2.0,12.0,0.0,0.0
2349,-5.0,5.0,7.0,7.0,0.0,1.0
2350,-23.0,3.0,2.0,10.0,1.0,2.0
2351,-2.0,0.0,0.0,0.0,0.0,0.0
2352,24.0,12.0,12.0,10.0,1.0,1.0
2353,-3.0,-7.0,6.0,4.0,1.0,1.0
2354,21.0,-17.0,12.0,6.0,3.0,0.0
2355,-19.0,-10.0,3.0,4.0,0.0,0.0
2356,-16.0,5.0,4.0,9.0,0.0,1.0
2357,27.0,22.0,15.0,12.0,0.0,2.0
2358,5.0,11.0,10.0,13.0,0.0,1.0
2359,0.0,19.0,10.0,14.0,0.0,3.0
2360,5.0,-13.0,10.0,3.0,2.0,1.0
2361,9.0,-4.0,13.0,5.0,2.0,1.0
2362,7.0,10.0,8.0,11.0,2.0,1.0
2363,25.0,-2.0,12.0,3.0,0.0,0.0
2364,6.0,10.0,8.0,11.0,1.0,1.0
2365,6.0,-8.0,8.0,7.0,0.0,3.0
2366,-1.0,19.0,2.0,12.0,0.0,0.0
2367,-10.0,-20.0,6.0,2.0,0.0,1.0
2368,-12.0,-21.0,3.0,2.0,1.0,0.0
2369,-5.0,12.0,6.0,9.0,1.0,1.0
2370,19.0,1.0,12.0,7.0,1.0,1.0
2371,-19.0,-7.0,2.0,5.0,0.0,3.0
2372,12.0,8.0,11.0,13.0,0.0,2.0
2373,-22.0,-8.0,2.0,7.0,2.0,1.0
2374,12.0,-4.0,9.0,2.0,0.0,0.0
2375,1.0,7.0,6.0,11.0,0.0,2.0
2376,-6.0,6.0,3.0,8.0,0.0,0.0
2377,-10.0,7.0,6.0,8.0,3.0,0.0
2378,11.0,24.0,11.0,12.0,0.0,3.0
2379,-17.0,-7.0,2.0,4.0,3.0,0.0
2380,5.0,-7.0,10.0,6.0,2.0,0.0
2381,5.0,8.0,12.0,10.0,0.0,3.0
2382,25.0,-23.0,12.0,2.0,1.0,1.0
2383,-9.0,9.0,4.0,8.0,0.0,2.0
2384,-5.0,19.0,6.0,12.0,1.0,1.0
2385,-2.0,1.0,3.0,6.0,0.0,0.0
2386,-5.0,12.0,8.0,11.0,1.0,0.0
2387,0.0,-15.0,8.0,2.0,1.0,1.0
2388,19.0,0.0,11.0,0.0,0.0,0.0
2389,15.0,-21.0,12.0,3.0,3.0,0.0
2390,-1.0,-20.0,1.0,5.0,0.0,0.0
2391,4.0,2.0,8.0,1.0,0.0,0.0
2392,9.0,-11.0,9.0,6.0,1.0,1.0
2393,-21.0,-7.0,3.0,9.0,0.0,1.0
2394,12.0,11.0,11.0,11.0,0.0,3.0
2395,-15.0,9.0,3.0,9.0,1.0,1.0
2396,-10.0,2.0,4.0,8.0,0.0,3.0
2397,27.0,12.0,14.0,11.0,1.0,1.0
2398,-16.0,22.0,4.0,12.0,0.0,3.0
2399,3.0,5.0,10.0,10.0,0.0,2.0
2400,2.0,-23.0,9.0,2.0,2.0,0.0
2401,-1.0,-16.0,5.0,3.0,2.0,1.0
2402,24.0,-5.0,12.0,7.0,1.0,2.0
2403,-5.0,11.0,4.0,11.0,1.0,1.0
2404,5.0,4.0,7.0,7.0,1.0,1.0
2405,-11.0,-10.0,5.0,3.0,0.0,0.0
2406,0.0,5.0,4.0,8.0,0.0,0.0
2407,0.0,16.0,8.0,11.0,0.0,3.0
2408,7.0,3.0,8.0,6.0,1.0,1.0
2409,7.0,-16.0,11.0,3.0,1.0,1.0
2410,-19.0,-1.0,3.0,4.0,0.0,0.0
2411,-10.0,3.0,3.0,6.0,0.0,0.0
2412,8.0,-7.0,11.0,4.0,0.0,1.0
2413,16.0,9.0,12.0,9.0,1.0,1.0
2414,19.0,5.0,11.0,7.0,3.0,0.0
2415,-16.0,4.0,3.0,7.0,2.0,0.0
2416,-4.0,-9.0,7.0,5.0,3.0,0.0
2417,-20.0,15.0,2.0,11.0,0.0,3.0
2418,10.0,2.0,9.0,9.0,1.0,2.0
2419,0.0,-1.0,6.0,8.0,1.0,1.0
2420,28.0,-11.0,15.0,4.0,3.0,0.0
2421,17.0,-2.0,12.0,0.0,0.0,0.0
2422,13.0,-9.0,11.0,5.0,3.0,0.0
2423,3.0,-13.0,8.0,3.0,1.0,0.0
2424,4.0,30.0,10.0,15.0,1.0,1.0
2425,-3.0,-6.0,9.0,6.0,1.0,1.0
2426,0.0,-19.0,0.0,3.0,0.0,0.0
2427,-14.0,16.0,5.0,12.0,1.0,1.0
2428,-25.0,2.0,4.0,10.0,1.0,2.0
2429,5.0,0.0,8.0,9.0,1.0,2.0
2430,-12.0,17.0,3.0,11.0,0.0,0.0
2431,8.0,4.0,10.0,7.0,0.0,3.0
2432,19.0,-9.0,11.0,4.0,3.0,0.0
2433,-17.0,1.0,3.0,5.0,1.0,1.0
2434,-12.0,1.0,4.0,6.0,0.0,0.0
2435,0.0,-2.0,6.0,6.0,0.0,1.0
2436,-20.0,15.0,3.0,11.0,0.0,3.0
2437,-4.0,-1.0,8.0,8.0,1.0,0.0
2438,10.0,-10.0,9.0,4.0,2.0,1.0
2439,13.0,0.0,11.0,9.0,0.0,2.0
2440,2.0,-13.0,9.0,4.0,1.0,1.0
2441,0.0,14.0,4.0,12.0,0.0,0.0
2442,16.0,-17.0,11.0,3.0,3.0,0.0
2443,-8.0,-17.0,5.0,3.0,2.0,0.0
2444,3.0,7.0,7.0,8.0,0.0,2.0
2445,-2.0,8.0,6.0,10.0,0.0,2.0
2446,-4.0,-11.0,7.0,4.0,0.0,0.0
2447,-8.0,1.0,4.0,6.0,0.0,2.0
2448,2.0,-2.0,7.0,8.0,0.0,0.0
2449,17.0,18.0,12.0,11.0,1.0,0.0
2450,-16.0,3.0,3.0,6.0,1.0,1.0
2451,-10.0,8.0,5.0,10.0,0.0,0.0
2452,2.0,5.0,9.0,8.0,0.0,0.0
2453,0.0,11.0,8.0,12.0,1.0,0.0
2454,18.0,-15.0,11.0,4.0,2.0,0.0
2455,-10.0,0.0,4.0,4.0,1.0,2.0
2456,-4.0,15.0,6.0,12.0,1.0,1.0
2457,-8.0,15.0,5.0,11.0,1.0,1.0
2458,-7.0,-2.0,4.0,7.0,1.0,2.0
2459,8.0,-14.0,8.0,4.0,1.0,1.0
2460,12.0,-10.0,12.0,5.0,0.0,0.0
2461,8.0,-6.0,10.0,5.0,1.0,0.0
2462,1.0,-7.0,5.0,5.0,0.0,2.0
2463,11.0,1.0,10.0,8.0,0.0,2.0
2464,-15.0,-15.0,4.0,3.0,0.0,3.0
2465,5.0,10.0,8.0,8.0,0.0,0.0
2466,-1.0,-13.0,7.0,3.0,1.0,1.0
2467,3.0,2.0,6.0,7.0,1.0,1.0
2468,11.0,21.0,12.0,12.0,0.0,2.0
2469,-16.0,3.0,4.0,9.0,0.0,2.0
2470,11.0,-13.0,11.0,3.0,3.0,0.0
2471,9.0,-6.0,10.0,6.0,0.0,0.0
2472,9.0,-7.0,9.0,6.0,1.0,2.0
2473,-15.0,7.0,4.0,8.0,0.0,2.0
2474,-13.0,-19.0,5.0,2.0,0.0,1.0
2475,1.0,17.0,8.0,10.0,0.0,1.0
2476,-4.0,-6.0,6.0,7.0,2.0,1.0
2477,2.0,5.0,6.0,10.0,2.0,1.0
2478,-4.0,12.0,5.0,10.0,1.0,2.0
2479,-1.0,20.0,5.0,11.0,0.0,2.0
2480,-33.0,-8.0,1.0,5.0,0.0,2.0
2481,-10.0,-10.0,6.0,6.0,1.0,1.0
2482,-8.0,4.0,5.0,9.0,0.0,2.0
2483,8.0,1.0,10.0,8.0,2.0,1.0
2484,3.0,14.0,10.0,13.0,0.0,1.0
2485,16.0,2.0,11.0,6.0,2.0,0.0
2486,2.0,4.0,6.0,8.0,0.0,0.0
2487,-6.0,-11.0,6.0,5.0,0.0,1.0
2488,-6.0,-14.0,5.0,4.0,1.0,0.0
2489,10.0,7.0,8.0,9.0,2.0,0.0
2490,-20.0,8.0,2.0,10.0,1.0,2.0
2491,-8.0,-12.0,6.0,5.0,0.0,1.0
2492,7.0,2.0,9.0,6.0,2.0,1.0
2493,14.0,5.0,10.0,8.0,2.0,1.0
2494,-15.0,5.0,2.0,7.0,1.0,2.0
2495,4.0,0.0,7.0,7.0,1.0,1.0
2496,10.0,-10.0,8.0,5.0,2.0,0.0
2497,3.0,10.0,10.0,9.0,0.0,3.0
2498,-4.0,13.0,7.0,12.0,1.0,2.0
2499,-8.0,2.0,5.0,8.0,0.0,1.0
2500,2.0,13.0,8.0,9.0,1.0,2.0
2501,8.0,-4.0,10.0,7.0,1.0,1.0
2502,10.0,4.0,9.0,7.0,1.0,1.0
2503,-13.0,5.0,5.0,10.0,0.0,2.0
2504,-13.0,-5.0,5.0,7.0,0.0,1.0
2505,-1.0,-14.0,7.0,3.0,1.0,0.0
2506,-3.0,-20.0,7.0,2.0,2.0,1.0
2507,5.0,16.0,7.0,10.0,1.0,2.0
2508,13.0,8.0,12.0,9.0,0.0,2.0
2509,-1.0,-8.0,5.0,5.0,1.0,0.0
2510,14.0,6.0,12.0,8.0,1.0,2.0
2511,-1.0,-5.0,7.0,6.0,0.0,0.0
2512,8.0,3.0,9.0,10.0,0.0,2.0
2513,11.0,-10.0,10.0,6.0,1.0,1.0
2514,-12.0,15.0,5.0,10.0,1.0,2.0
2515,-13.0,21.0,5.0,11.0,0.0,2.0
2516,-2.0,-6.0,7.0,6.0,1.0,2.0
2517,5.0,-20.0,7.0,2.0,0.0,1.0
2518,1.0,-19.0,5.0,3.0,2.0,1.0
2519,-3.0,16.0,8.0,11.0,0.0,0.0
2520,-37.0,-14.0,0.0,6.0,2.0,1.0
2521,6.0,1.0,8.0,6.0,2.0,0.0
2522,13.0,12.0,8.0,9.0,2.0,0.0
2523,-10.0,-6.0,5.0,5.0,1.0,1.0
2524,8.0,7.0,9.0,8.0,1.0,1.0
2525,-2.0,-7.0,9.0,5.0,3.0,0.0
2526,-10.0,-15.0,7.0,3.0,0.0,1.0
2527,24.0,-9.0,12.0,5.0,1.0,0.0
2528,-9.0,19.0,6.0,10.0,0.0,1.0
2529,23.0,10.0,10.0,11.0,1.0,0.0
2530,-6.0,-13.0,7.0,5.0,0.0,1.0
2531,9.0,-15.0,9.0,3.0,2.0,0.0
2532,-2.0,-5.0,6.0,8.0,1.0,0.0
2533,0.0,0.0,5.0,6.0,2.0,0.0
2534,-16.0,3.0,5.0,6.0,1.0,1.0
2535,-11.0,10.0,5.0,9.0,0.0,2.0
2536,-5.0,5.0,6.0,7.0,1.0,2.0
2537,13.0,13.0,11.0,10.0,2.0,0.0
2538,-27.0,1.0,1.0,8.0,1.0,2.0
2539,8.0,20.0,10.0,10.0,1.0,2.0
2540,11.0,-13.0,9.0,5.0,1.0,0.0
2541,6.0,13.0,8.0,10.0,1.0,0.0
2542,-9.0,-32.0,6.0,1.0,2.0,1.0
2543,-2.0,-9.0,9.0,6.0,0.0,0.0
2544,0.0,-2.0,6.0,6.0,1.0,1.0
2545,3.0,-7.0,6.0,6.0,1.0,0.0
2546,18.0,-3.0,10.0,6.0,2.0,0.0
2547,6.0,13.0,8.0,11.0,0.0,1.0
2548,-17.0,0.0,3.0,5.0,1.0,2.0
2549,-12.0,0.0,5.0,6.0,0.0,1.0
2550,10.0,0.0,11.0,8.0,2.0,1.0
2551,-11.0,2.0,5.0,8.0,0.0,2.0
2552,-17.0,6.0,4.0,9.0,1.0,1.0
2553,16.0,-6.0,12.0,6.0,1.0,2.0
2554,0.0,22.0,9.0,12.0,2.0,1.0
2555,13.0,0.0,10.0,8.0,1.0,0.0
2556,-12.0,-14.0,6.0,3.0,1.0,0.0
2557,5.0,18.0,7.0,11.0,0.0,2.0
2558,17.0,-6.0,10.0,8.0,2.0,1.0
2559,-2.0,4.0,5.0,7.0,2.0,0.0
2560,10.0,-32.0,9.0,1.0,2.0,0.0
2561,-15.0,-9.0,4.0,6.0,1.0,0.0
2562,4.0,-1.0,8.0,6.0,2.0,1.0
2563,-13.0,-12.0,6.0,6.0,1.0,1.0
2564,29.0,14.0,13.0,11.0,1.0,0.0
2565,-6.0,13.0,7.0,10.0,0.0,1.0
2566,-16.0,6.0,2.0,8.0,3.0,0.0
2567,-6.0,10.0,5.0,11.0,1.0,1.0
2568,-9.0,-8.0,6.0,6.0,0.0,0.0
2569,-19.0,24.0,5.0,12.0,1.0,1.0
2570,-17.0,11.0,5.0,10.0,2.0,1.0
2571,-32.0,26.0,1.0,12.0,1.0,2.0
2572,12.0,-20.0,10.0,3.0,2.0,1.0
2573,19.0,-2.0,11.0,6.0,2.0,1.0
2574,-3.0,12.0,5.0,10.0,2.0,1.0
2575,2.0,10.0,5.0,10.0,0.0,2.0
2576,-7.0,-33.0,6.0,1.0,3.0,0.0
2577,-1.0,-3.0,8.0,8.0,1.0,0.0
2578,3.0,-14.0,7.0,5.0,2.0,1.0
2579,4.0,8.0,9.0,10.0,1.0,1.0
2580,-20.0,-4.0,3.0,7.0,0.0,3.0
2581,0.0,7.0,7.0,9.0,0.0,2.0
2582,24.0,-9.0,12.0,6.0,1.0,0.0
2583,12.0,-1.0,11.0,8.0,1.0,0.0
2584,-22.0,7.0,2.0,9.0,0.0,3.0
2585,-3.0,13.0,7.0,11.0,0.0,1.0
2586,2.0,17.0,9.0,11.0,2.0,0.0
2587,-17.0,-14.0,4.0,3.0,0.0,1.0
2588,-11.0,-4.0,7.0,7.0,1.0,1.0
2589,-13.0,-3.0,5.0,6.0,0.0,1.0
2590,4.0,-3.0,7.0,6.0,2.0,1.0
2591,13.0,5.0,10.0,8.0,1.0,0.0
2592,7.0,4.0,9.0,6.0,2.0,1.0
2593,-32.0,-15.0,1.0,4.0,1.0,0.0
2594,-15.0,-19.0,2.0,5.0,1.0,1.0
2595,12.0,-1.0,9.0,7.0,3.0,0.0
2596,4.0,-6.0,8.0,5.0,2.0,0.0
2597,-11.0,24.0,7.0,11.0,0.0,2.0
2598,-19.0,-5.0,4.0,6.0,0.0,0.0
2599,1.0,20.0,8.0,10.0,1.0,2.0
2600,20.0,-11.0,10.0,6.0,2.0,1.0
2601,3.0,12.0,6.0,11.0,1.0,1.0
2602,17.0,19.0,11.0,14.0,0.0,2.0
2603,-3.0,3.0,5.0,5.0,1.0,1.0
2604,18.0,0.0,10.0,8.0,1.0,1.0
2605,4.0,-1.0,5.0,7.0,2.0,1.0
2606,8.0,-33.0,10.0,1.0,2.0,0.0
2607,-20.0,-7.0,3.0,6.0,0.0,3.0
2608,-13.0,-3.0,6.0,7.0,2.0,0.0
2609,0.0,-4.0,6.0,7.0,1.0,0.0
2610,11.0,-3.0,10.0,5.0,3.0,0.0
2611,-12.0,5.0,6.0,9.0,1.0,1.0
2612,12.0,-3.0,10.0,5.0,2.0,1.0
2613,1.0,28.0,9.0,13.0,2.0,0.0
2614,-15.0,6.0,4.0,9.0,0.0,3.0
2615,4.0,5.0,9.0,5.0,0.0,0.0
2616,8.0,-3.0,10.0,5.0,2.0,0.0
2617,-1.0,-5.0,5.0,7.0,0.0,1.0
2618,12.0,0.0,10.0,6.0,2.0,1.0
